"filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"abramova_2024_devneur_fig3c.png","Number of rearing","PS_m_re",15.3733766233766,8.00772420317998,44,NA,1.20720984575435,"sd","boxplot"
"abramova_2024_devneur_fig3d.png","Freezing time","Con_f_fr",10.50796812749,10.7353970004845,37,NA,1.76488839520062,"sd","boxplot"
"abramova_2024_devneur_fig3d.png","Freezing time","Con_m_fr",17.0318725099601,15.7745388640987,35,NA,2.66638372747467,"sd","boxplot"
"abramova_2024_devneur_fig3d.png","Freezing time","PS_f_fr",31.1254980079681,30.8137121446706,49,NA,4.40195887781009,"sd","boxplot"
"abramova_2024_devneur_fig3d.png","Freezing time","PS_m_fr",51.6932270916335,49.0192681378603,44,NA,7.38993272323209,"sd","boxplot"
"abramova_2024_devneur_fig3e.png","Grooming duration","Con_f_grd",25.0686813186813,13.3203207704177,37,NA,2.18984724523919,"sd","boxplot"
"abramova_2024_devneur_fig3e.png","Grooming duration","Con_m_grd",17.342032967033,8.3293755367872,35,NA,1.40792143482946,"sd","boxplot"
"abramova_2024_devneur_fig3e.png","Grooming duration","PS_f_grd",29.1208791208791,17.1991404037892,49,NA,2.45702005768417,"sd","boxplot"
"abramova_2024_devneur_fig3e.png","Grooming duration","PS_m_grd",40.3846153846154,25.2968084729021,44,NA,3.81363736809544,"sd","boxplot"
"abramova_2024_devneur_fig3f.png","grooming frequency","Con_f_gf",3.61502918287938,2.12558931248297,37,NA,0.349444730399291,"sd","boxplot"
"abramova_2024_devneur_fig3f.png","grooming frequency","Con_m_gf",3.16999027237354,1.49552778903488,35,NA,0.252790334793512,"sd","boxplot"
"abramova_2024_devneur_fig3f.png","grooming frequency","PS_f_gf",4.49051556420234,2.17857850641537,49,NA,0.311225500916481,"sd","boxplot"
"abramova_2024_devneur_fig3f.png","grooming frequency","PS_m_gf",4.46498054474708,2.77575580633987,44,NA,0.418460932694534,"sd","boxplot"
"abramova_2024_devneur_fig4a.png","Immobility time","Con_f_ti",49.7557726465364,27.3728627905133,14,NA,7.31570530409098,"sd","boxplot"
